AB,R,H,RBI,HR,BB,SO,SB,player_id,team,game_id,date
1,0,0,0,0,0,0,0,67207,away,19,20250326
4,0,1,0,0,0,0,0,79231,away,19,20250326
37,3,10,3,0,0,7,0,,away,19,20250326
5,0,1,0,0,0,0,0,68050,home,19,20250326
4,0,1,0,0,0,1,0,67025,home,19,20250326
4,0,1,1,0,0,0,0,79240,home,19,20250326
4,0,2,0,0,0,0,0,64004,home,19,20250326
4,1,1,0,0,0,1,0,78548,home,19,20250326
2,0,0,0,0,0,1,0,76313,home,19,20250326
1,0,0,0,0,1,0,0,64007,home,19,20250326
2,0,1,1,0,1,0,0,64504,home,19,20250326
1,0,0,0,0,0,1,0,50054,home,19,20250326
4,0,0,0,0,0,1,0,64166,home,19,20250326
3,1,2,0,0,1,0,0,79402,home,19,20250326
0,0,0,0,0,0,0,0,50092,home,19,20250326
34,2,9,2,0,3,5,0,,home,19,20250326
5,2,2,1,0,0,0,0,52366,away,20,20250326
2,1,1,0,0,0,0,0,50357,away,20,20250326
6,1,3,2,0,0,1,0,50167,away,20,20250326
4,2,2,4,1,2,2,0,54444,away,20,20250326
0,0,0,0,0,0,0,0,51359,away,20,20250326
5,2,2,2,0,1,1,0,65357,away,20,20250326
6,2,3,2,0,0,0,0,76267,away,20,20250326
0,0,0,0,0,0,0,0,53301,away,20,20250326
5,3,4,2,0,0,0,0,55397,away,20,20250326
1,0,0,0,0,0,1,0,78135,away,20,20250326
2,1,1,0,0,2,0,0,55393,away,20,20250326
1,0,1,0,0,1,0,0,64984,away,20,20250326
5,2,1,1,0,0,0,0,62332,away,20,20250326
5,1,1,1,0,1,1,0,78756,away,20,20250326
47,17,21,15,1,7,6,0,,away,20,20250326
4,1,1,0,0,1,1,1,66606,home,20,20250326
1,0,1,1,0,0,0,0,78168,home,20,20250326
2,2,1,0,0,2,1,0,55645,home,20,20250326
1,0,1,2,0,1,0,0,66614,home,20,20250326
3,0,1,3,0,2,0,0,62947,home,20,20250326
1,0,0,0,0,0,0,0,55636,home,20,20250326
4,1,2,2,0,1,0,0,72443,home,20,20250326
0,1,0,0,0,1,0,0,50600,home,20,20250326
5,0,0,0,0,1,1,0,78603,home,20,20250326
5,0,1,1,0,0,0,0,63260,home,20,20250326
1,0,0,0,0,0,1,0,67609,home,20,20250326
6,1,2,1,0,0,3,0,69727,home,20,20250326
2,0,0,0,0,1,0,0,78122,home,20,20250326
3,1,1,0,0,0,0,0,68646,home,20,20250326
3,3,2,0,0,2,0,0,52667,home,20,20250326
41,10,13,10,0,12,7,1,,home,20,20250326
3,1,0,0,0,1,2,0,66704,away,21,20250327
4,0,0,0,0,0,1,0,53764,away,21,20250327
3,0,1,1,0,1,0,0,55734,away,21,20250327
4,0,0,0,0,0,0,0,69737,away,21,20250327
3,0,0,0,0,0,0,0,79192,away,21,20250327
3,0,0,0,0,0,1,0,79608,away,21,20250327
2,0,1,0,0,1,0,0,50704,away,21,20250327
0,0,0,0,0,0,0,0,68700,away,21,20250327
1,0,0,0,0,0,0,0,78288,away,21,20250327
1,0,0,0,0,0,0,0,50707,away,21,20250327
0,0,0,0,0,0,0,0,76812,away,21,20250327
3,0,0,0,0,0,1,0,64006,away,21,20250327
27,1,2,1,0,3,5,0,,away,21,20250327
4,0,1,0,0,0,1,0,66108,home,21,20250327
1,0,0,0,0,0,0,1,68119,home,21,20250327
3,0,1,0,0,0,1,0,68110,home,21,20250327
3,1,1,0,0,1,1,0,53123,home,21,20250327
4,1,1,0,0,0,1,0,69102,home,21,20250327
3,0,0,0,0,1,1,0,79109,home,21,20250327
4,0,1,2,0,0,0,0,76290,home,21,20250327
2,0,0,0,0,1,1,0,52154,home,21,20250327
0,0,0,0,0,0,0,0,52103,home,21,20250327
1,0,0,0,0,0,0,0,79365,home,21,20250327
2,0,0,0,0,1,1,0,62415,home,21,20250327
3,0,0,0,0,0,0,0,65207,home,21,20250327
30,2,5,2,0,4,7,1,,home,21,20250327
1,1,0,0,0,3,0,0,52591,away,22,20250327
2,0,0,0,0,2,2,0,60523,away,22,20250327
3,0,0,0,0,0,0,0,51551,away,22,20250327
0,0,0,0,0,0,0,0,62884,away,22,20250327
3,0,0,1,0,0,2,0,54529,away,22,20250327
4,0,0,0,0,0,1,0,78513,away,22,20250327
3,0,0,0,0,0,0,0,50150,away,22,20250327
2,1,0,0,0,0,1,1,62802,away,22,20250327
0,0,0,0,0,1,0,0,52568,away,22,20250327
3,0,0,0,0,0,2,0,68205,away,22,20250327
1,0,1,0,0,0,0,0,61102,away,22,20250327
0,0,0,0,0,0,0,0,50500,away,22,20250327
4,0,1,1,0,0,2,0,68518,away,22,20250327
26,2,2,2,0,6,10,1,,away,22,20250327
4,1,2,1,0,1,0,0,50854,home,22,20250327
4,2,1,0,0,0,1,0,54812,home,22,20250327
2,1,1,1,0,2,0,0,67893,home,22,20250327
4,0,2,2,0,0,1,0,53827,home,22,20250327
4,0,2,1,0,0,1,0,62895,home,22,20250327
4,0,1,0,0,0,3,0,69813,home,22,20250327
0,0,0,0,0,0,0,0,79456,home,22,20250327
4,0,0,0,0,0,1,0,51868,home,22,20250327
0,0,0,0,0,0,0,0,60558,home,22,20250327
4,0,1,0,0,0,2,0,54805,home,22,20250327
3,0,1,0,0,0,1,0,51865,home,22,20250327
1,1,0,0,0,0,0,0,68805,home,22,20250327
34,5,11,5,0,3,10,0,,home,22,20250327
4,4,3,1,1,2,0,0,63963,away,23,20250327
4,3,4,4,0,1,0,1,51907,away,23,20250327
6,0,3,2,0,0,0,0,77532,away,23,20250327
3,0,0,3,0,1,0,0,54944,away,23,20250327
0,0,0,0,0,0,0,0,50903,away,23,20250327
5,0,2,0,0,0,1,0,79215,away,23,20250327
5,1,1,0,0,0,3,0,68912,away,23,20250327
4,2,2,0,0,1,0,0,66965,away,23,20250327
4,0,1,1,0,0,2,0,51344,away,23,20250327
1,0,0,0,0,0,0,0,69995,away,23,20250327
1,1,0,0,0,1,0,0,50996,away,23,20250327
3,0,1,0,0,0,1,0,67905,away,23,20250327
40,11,17,11,1,6,7,1,,away,23,20250327
3,1,1,0,0,2,0,0,50458,home,23,20250327
0,0,0,0,0,0,0,0,54408,home,23,20250327
4,2,2,1,1,1,1,0,52415,home,23,20250327
4,1,0,0,0,1,0,0,62404,home,23,20250327
2,0,0,1,0,1,0,0,52430,home,23,20250327
3,0,0,0,0,1,1,0,75125,home,23,20250327
4,1,1,0,0,0,1,0,54400,home,23,20250327
3,0,0,0,0,0,0,0,62234,home,23,20250327
3,0,0,0,0,1,0,0,61404,home,23,20250327
3,0,1,0,0,0,0,0,69428,home,23,20250327
1,0,0,0,0,0,1,0,67449,home,23,20250327
30,5,5,2,1,7,4,0,,home,23,20250327
3,0,1,0,0,1,0,1,67207,away,24,20250327
1,0,0,0,0,0,1,0,63257,away,24,20250327
4,1,2,1,1,0,1,0,78224,away,24,20250327
5,0,0,0,0,0,1,0,63123,away,24,20250327
4,0,1,0,0,0,1,1,55208,away,24,20250327
3,1,0,0,0,1,2,0,76232,away,24,20250327
4,0,0,0,0,0,2,0,64153,away,24,20250327
3,1,1,0,0,1,0,0,66928,away,24,20250327
2,0,0,0,0,0,0,0,63202,away,24,20250327
1,0,0,0,0,0,1,0,53554,away,24,20250327
1,0,1,2,0,0,0,0,66112,away,24,20250327
3,0,2,0,0,0,0,0,79231,away,24,20250327
34,3,8,3,1,3,9,2,,away,24,20250327
4,0,0,0,0,0,2,0,68050,home,24,20250327
2,1,0,0,0,2,0,0,67025,home,24,20250327
4,1,2,0,0,0,1,0,79240,home,24,20250327
2,1,1,0,0,0,0,1,64004,home,24,20250327
0,0,0,0,0,0,0,0,51007,home,24,20250327
4,0,1,1,0,0,3,0,78548,home,24,20250327
3,0,1,2,0,0,0,0,50054,home,24,20250327
1,0,0,0,0,0,0,0,64504,home,24,20250327
4,0,0,0,0,0,2,0,64007,home,24,20250327
4,1,1,1,1,0,2,0,64166,home,24,20250327
3,0,1,0,0,0,0,0,79402,home,24,20250327
31,4,7,4,1,2,10,1,,home,24,20250327
4,1,1,0,0,1,0,0,52366,away,25,20250327
3,0,2,0,0,2,1,0,50167,away,25,20250327
2,1,0,1,0,2,1,0,54444,away,25,20250327
4,1,0,0,0,1,1,0,65357,away,25,20250327
5,1,2,2,0,0,0,0,76267,away,25,20250327
4,0,1,0,0,0,1,0,55397,away,25,20250327
3,0,0,0,0,0,0,0,78135,away,25,20250327
2,0,1,1,0,0,0,0,55392,away,25,20250327
0,0,0,0,0,0,0,0,53301,away,25,20250327
3,1,1,0,0,0,0,0,62332,away,25,20250327
0,0,0,0,0,0,0,0,50357,away,25,20250327
1,0,0,0,0,0,1,0,55393,away,25,20250327
0,0,0,0,0,0,0,0,52330,away,25,20250327
1,0,0,0,0,0,1,0,78756,away,25,20250327
1,0,0,0,0,1,0,0,64984,away,25,20250327
1,0,1,0,0,0,0,0,53344,away,25,20250327
34,5,9,4,0,7,6,0,,away,25,20250327
4,1,3,0,0,1,0,0,78603,home,25,20250327
4,0,0,0,0,1,0,0,55645,home,25,20250327
3,1,1,2,1,2,1,0,62947,home,25,20250327
3,1,0,0,0,1,0,0,72443,home,25,20250327
3,0,0,0,0,1,1,0,63260,home,25,20250327
0,0,0,0,0,0,0,0,67609,home,25,20250327
4,0,0,0,0,0,0,0,68646,home,25,20250327
3,0,1,0,0,1,2,0,66606,home,25,20250327
3,0,0,0,0,0,0,0,69727,home,25,20250327
4,0,1,1,0,0,1,0,66614,home,25,20250327
31,3,6,3,1,7,5,0,,home,25,20250327
4,0,2,0,0,0,0,0,50458,away,26,20250328
4,0,1,0,0,0,2,0,52415,away,26,20250328
4,0,0,0,0,0,0,0,62404,away,26,20250328
4,0,1,0,0,0,0,0,74540,away,26,20250328
4,0,0,0,0,0,2,0,54400,away,26,20250328
2,0,0,0,0,1,0,0,75125,away,26,20250328
3,0,1,0,0,0,1,0,52430,away,26,20250328
0,0,0,0,0,0,0,0,67449,away,26,20250328
2,0,0,0,0,0,0,0,61404,away,26,20250328
1,0,0,0,0,0,1,0,65586,away,26,20250328
2,0,1,0,0,1,0,0,62234,away,26,20250328
30,0,6,0,0,2,6,0,,away,26,20250328
3,0,0,0,0,0,1,0,53554,home,26,20250328
1,0,0,0,0,0,0,0,54214,home,26,20250328
3,1,1,0,0,0,1,0,78224,home,26,20250328
3,0,1,2,0,0,1,0,63123,home,26,20250328
3,0,0,0,0,0,1,0,55208,home,26,20250328
2,0,0,0,0,1,1,0,76232,home,26,20250328
3,0,1,0,0,0,1,0,64153,home,26,20250328
0,0,0,0,0,0,0,0,64468,home,26,20250328
3,0,0,0,0,0,2,0,66928,home,26,20250328
3,0,0,0,0,0,3,0,67207,home,26,20250328
3,1,1,0,0,0,0,0,79231,home,26,20250328
27,2,4,2,0,1,11,0,,home,26,20250328
5,0,1,0,0,0,2,0,68050,away,27,20250328
3,0,0,0,0,1,2,0,67025,away,27,20250328
4,0,0,0,0,0,1,0,79240,away,27,20250328
4,0,2,0,0,0,1,0,64004,away,27,20250328
4,0,0,0,0,0,0,0,78548,away,27,20250328
3,0,0,0,0,0,0,0,50054,away,27,20250328
1,1,1,0,0,0,0,0,76313,away,27,20250328
4,1,1,0,0,0,1,0,64007,away,27,20250328
0,0,0,0,0,0,0,0,64504,away,27,20250328
4,0,1,1,0,0,1,0,64166,away,27,20250328
2,0,1,1,0,2,0,0,79402,away,27,20250328
34,2,7,2,0,3,8,0,,away,27,20250328
4,0,0,0,0,0,2,0,52591,home,27,20250328
4,0,0,0,0,0,0,0,60523,home,27,20250328
4,0,0,0,0,0,0,0,78513,home,27,20250328
4,0,0,0,0,0,0,0,54529,home,27,20250328
4,0,1,0,0,0,3,0,51551,home,27,20250328
3,0,0,0,0,1,0,0,50150,home,27,20250328
3,0,0,0,0,0,3,0,68205,home,27,20250328
0,0,0,0,0,0,0,0,54598,home,27,20250328
1,0,0,0,0,0,1,0,52516,home,27,20250328
3,0,2,0,0,0,0,0,77564,home,27,20250328
0,0,0,0,0,0,0,0,68507,home,27,20250328
0,0,0,0,0,0,0,0,52568,home,27,20250328
2,0,1,0,0,0,0,0,61102,home,27,20250328
0,0,0,0,0,0,0,0,68518,home,27,20250328
32,0,4,0,0,1,9,0,,home,27,20250328
4,0,0,0,0,0,2,0,66108,away,28,20250328
4,0,2,0,0,0,1,0,68110,away,28,20250328
0,1,0,0,0,0,0,0,52103,away,28,20250328
2,0,0,0,0,0,2,0,51100,away,28,20250328
0,0,0,0,0,0,0,0,69108,away,28,20250328
3,1,1,1,1,2,0,0,53123,away,28,20250328
3,1,0,0,0,2,0,0,69102,away,28,20250328
5,1,3,1,0,0,0,0,79365,away,28,20250328
3,0,0,0,0,0,1,0,52121,away,28,20250328
2,1,1,0,0,0,1,0,76290,away,28,20250328
2,0,1,0,0,1,0,0,69100,away,28,20250328
1,1,1,1,0,0,0,0,79109,away,28,20250328
3,2,0,0,0,2,1,0,62415,away,28,20250328
4,0,2,3,0,1,0,0,65207,away,28,20250328
36,8,11,6,1,8,8,0,,away,28,20250328
0,1,0,0,0,0,0,0,63963,home,28,20250328
3,0,0,0,0,0,1,0,50903,home,28,20250328
1,0,0,0,0,0,0,0,67905,home,28,20250328
4,0,0,0,0,1,1,0,51907,home,28,20250328
4,0,2,2,0,1,0,0,77532,home,28,20250328
4,0,1,1,0,0,2,0,54944,home,28,20250328
3,1,1,0,0,1,2,0,79215,home,28,20250328
4,0,1,1,0,0,2,0,68912,home,28,20250328
4,0,2,0,0,0,0,1,66965,home,28,20250328
3,0,1,0,0,0,0,0,51344,home,28,20250328
1,1,0,0,0,0,1,0,69995,home,28,20250328
3,1,1,0,0,1,1,0,50996,home,28,20250328
34,4,9,4,0,4,10,1,,home,28,20250328
3,1,1,0,0,0,1,0,50854,away,29,20250328
1,0,1,1,0,0,0,0,60558,away,29,20250328
3,1,1,1,1,0,0,0,67893,away,29,20250328
1,0,0,0,0,0,0,0,76802,away,29,20250328
3,0,1,1,0,0,0,0,53827,away,29,20250328
1,0,0,0,0,0,1,0,68805,away,29,20250328
4,0,0,0,0,0,2,0,62895,away,29,20250328
4,0,2,0,0,0,0,0,51868,away,29,20250328
2,0,0,0,0,1,1,0,79456,away,29,20250328
1,0,0,0,0,0,0,0,51865,away,29,20250328
3,0,0,0,0,0,3,0,66864,away,29,20250328
1,0,0,0,0,0,0,0,54812,away,29,20250328
4,0,0,0,0,0,1,0,69813,away,29,20250328
3,1,1,0,0,0,1,0,54805,away,29,20250328
34,3,7,3,1,1,10,0,,away,29,20250328
5,2,2,2,1,0,0,0,52366,home,29,20250328
0,0,0,0,0,0,0,0,50357,home,29,20250328
5,1,1,0,0,0,3,0,50167,home,29,20250328
3,1,1,1,0,1,0,0,54444,home,29,20250328
1,0,0,0,0,0,1,0,78135,home,29,20250328
5,1,2,2,0,0,1,0,65357,home,29,20250328
3,0,1,1,0,1,0,0,76267,home,29,20250328
3,1,1,0,0,1,2,0,55397,home,29,20250328
3,1,0,0,0,1,2,0,53344,home,29,20250328
0,0,0,0,0,0,0,0,62332,home,29,20250328
4,1,2,0,0,0,1,0,64984,home,29,20250328
3,1,1,1,0,0,0,0,55392,home,29,20250328
0,0,0,0,0,0,0,0,78756,home,29,20250328
35,9,11,7,1,4,10,0,,home,29,20250328
3,0,1,0,0,0,1,0,78603,away,30,20250328
2,0,0,0,0,0,2,0,69727,away,30,20250328
4,0,0,0,0,0,2,0,50600,away,30,20250328
3,0,0,0,0,1,1,0,62947,away,30,20250328
4,1,1,0,0,0,0,0,72443,away,30,20250328
2,1,1,2,1,1,1,0,55645,away,30,20250328
3,0,1,0,0,0,1,0,63260,away,30,20250328
1,0,1,0,0,0,0,0,67609,away,30,20250328
3,0,2,0,0,0,1,0,66606,away,30,20250328
1,0,0,0,0,0,0,0,55636,away,30,20250328
3,0,0,0,0,0,0,0,78122,away,30,20250328
1,0,0,0,0,0,0,0,78168,away,30,20250328
3,0,1,0,0,0,2,0,66614,away,30,20250328
0,0,0,0,0,1,0,0,68646,away,30,20250328
33,2,8,2,1,3,11,0,,away,30,20250328
4,1,0,1,0,1,1,0,54795,home,30,20250328
3,0,0,1,0,0,1,0,50707,home,30,20250328
0,0,0,0,0,0,0,0,76812,home,30,20250328
3,0,1,2,0,1,1,1,55734,home,30,20250328
4,0,0,0,0,0,2,0,69737,home,30,20250328
3,0,1,0,0,1,1,0,79192,home,30,20250328
4,2,2,1,1,0,0,0,66704,home,30,20250328
2,0,0,0,0,1,1,0,50704,home,30,20250328
1,1,0,0,0,0,0,1,68700,home,30,20250328
2,0,2,0,0,0,0,0,78288,home,30,20250328
1,2,0,0,0,1,0,0,66657,home,30,20250328
2,0,0,0,0,0,0,1,64006,home,30,20250328
0,1,0,0,0,1,0,0,53764,home,30,20250328
1,0,1,1,0,0,0,0,65703,home,30,20250328
30,7,7,6,1,6,7,3,,home,30,20250328
4,1,1,0,0,0,0,0,50854,away,31,20250329
3,0,1,0,0,1,2,0,54812,away,31,20250329
4,0,0,0,0,0,2,0,67893,away,31,20250329
4,0,1,0,0,0,0,0,53827,away,31,20250329
4,0,2,1,0,0,0,0,51868,away,31,20250329
4,0,1,0,0,0,2,0,62895,away,31,20250329
0,0,0,0,0,0,0,0,68805,away,31,20250329
3,0,0,0,0,0,0,0,79456,away,31,20250329
1,0,0,0,0,0,0,0,60558,away,31,20250329
3,0,0,0,0,0,1,0,54805,away,31,20250329
1,0,0,0,0,0,1,0,69813,away,31,20250329
2,0,1,0,0,0,0,0,54815,away,31,20250329
33,1,7,1,0,1,8,0,,away,31,20250329
3,0,1,0,0,0,0,0,52366,home,31,20250329
4,0,1,0,0,0,1,0,50167,home,31,20250329
4,1,2,2,1,0,0,0,54444,home,31,20250329
3,0,1,0,0,1,0,0,65357,home,31,20250329
4,1,2,1,1,0,1,0,76267,home,31,20250329
4,0,1,0,0,0,2,0,53344,home,31,20250329
3,0,1,0,0,1,1,1,50357,home,31,20250329
2,1,0,0,0,1,1,0,55370,home,31,20250329
1,0,0,0,0,0,0,0,78756,home,31,20250329
4,0,0,0,0,0,1,0,64984,home,31,20250329
32,3,9,3,2,3,7,1,,home,31,20250329
5,0,0,0,0,0,2,0,66606,away,32,20250329
4,0,0,0,0,0,1,0,78168,away,32,20250329
1,0,0,0,0,0,0,0,78603,away,32,20250329
2,1,0,0,0,2,0,0,62947,away,32,20250329
4,2,2,2,1,0,1,0,72443,away,32,20250329
2,1,1,1,1,2,1,0,55645,away,32,20250329
3,0,0,0,0,1,1,0,63260,away,32,20250329
0,0,0,0,0,0,0,0,67609,away,32,20250329
3,0,1,1,0,0,0,0,68646,away,32,20250329
0,0,0,0,0,0,0,0,78122,away,32,20250329
3,0,1,0,0,0,2,0,50600,away,32,20250329
0,0,0,0,0,1,0,0,55636,away,32,20250329
3,0,1,0,0,1,1,0,66614,away,32,20250329
30,4,6,4,2,7,9,0,,away,32,20250329
5,1,1,1,0,0,2,0,54795,home,32,20250329
3,0,0,1,0,1,1,0,66704,home,32,20250329
4,0,1,0,0,0,1,0,55734,home,32,20250329
3,0,0,0,0,1,0,0,69737,home,32,20250329
3,0,2,1,0,0,0,0,79192,home,32,20250329
0,0,0,0,0,0,0,0,50704,home,32,20250329
3,0,1,0,0,0,0,0,66657,home,32,20250329
1,1,1,0,0,0,0,0,53764,home,32,20250329
0,0,0,0,0,0,0,0,76812,home,32,20250329
3,0,0,0,0,0,1,0,68700,home,32,20250329
1,1,0,0,0,0,0,0,65703,home,32,20250329
2,1,1,0,0,1,1,0,78288,home,32,20250329
1,0,1,2,0,0,0,0,79608,home,32,20250329
0,0,0,0,0,0,0,1,50707,home,32,20250329
3,1,1,0,0,0,1,0,64006,home,32,20250329
32,5,9,5,0,3,7,1,,home,32,20250329
6,1,2,2,0,0,1,0,50458,away,33,20250329
5,1,2,1,0,1,1,0,52415,away,33,20250329
4,1,0,0,0,1,2,0,62404,away,33,20250329
4,1,1,0,0,1,1,0,74540,away,33,20250329
0,0,0,0,0,0,0,0,69428,away,33,20250329
2,1,0,0,0,1,1,0,75125,away,33,20250329
2,0,1,1,0,0,0,0,54400,away,33,20250329
4,1,3,1,0,0,0,0,52430,away,33,20250329
0,0,0,0,0,1,0,0,65586,away,33,20250329
4,1,1,1,0,0,1,0,61404,away,33,20250329
1,1,0,0,0,0,0,0,68463,away,33,20250329
2,0,0,0,0,0,1,0,54408,away,33,20250329
3,3,3,1,0,0,0,0,62234,away,33,20250329
4,2,2,2,0,0,1,0,67449,away,33,20250329
41,13,15,9,0,5,9,0,,away,33,20250329
3,0,0,0,0,0,1,0,53554,home,33,20250329
1,0,0,0,0,0,1,0,63257,home,33,20250329
4,1,1,0,0,0,1,0,78224,home,33,20250329
3,1,0,0,0,1,1,0,63123,home,33,20250329
2,0,1,1,0,1,0,0,55208,home,33,20250329
1,0,0,0,0,0,1,0,64468,home,33,20250329
2,0,0,1,0,0,0,0,76232,home,33,20250329
1,0,0,0,0,0,0,0,66112,home,33,20250329
3,0,0,0,0,0,2,0,64153,home,33,20250329
3,0,0,0,0,0,1,0,66928,home,33,20250329
3,0,0,0,0,0,0,0,67207,home,33,20250329
3,0,1,0,0,0,0,0,79231,home,33,20250329
0,0,0,0,0,0,0,0,54214,home,33,20250329
29,2,3,2,0,2,8,0,,home,33,20250329
4,0,1,0,0,1,1,0,68050,away,34,20250329
2,1,0,0,0,2,0,0,67025,away,34,20250329
4,0,2,0,0,0,0,0,79240,away,34,20250329
4,0,1,1,0,0,2,0,64004,away,34,20250329
4,0,0,0,0,0,2,0,78548,away,34,20250329
0,0,0,0,0,0,0,0,68089,away,34,20250329
4,0,0,0,0,0,1,0,76313,away,34,20250329
4,0,1,0,0,0,3,0,50054,away,34,20250329
4,0,0,0,0,0,0,0,64166,away,34,20250329
2,0,1,0,0,2,0,0,79402,away,34,20250329
32,1,6,1,0,5,9,0,,away,34,20250329
4,0,1,1,0,0,0,0,78513,home,34,20250329
0,0,0,0,0,0,0,0,52591,home,34,20250329
4,0,0,1,0,0,1,0,77564,home,34,20250329
0,0,0,0,0,0,0,0,68205,home,34,20250329
4,0,1,0,0,0,0,0,50150,home,34,20250329
4,0,1,0,0,0,0,0,54529,home,34,20250329
4,1,2,1,1,0,1,0,51551,home,34,20250329
2,0,0,0,0,0,1,0,61102,home,34,20250329
2,0,0,0,0,0,0,0,68518,home,34,20250329
3,1,1,0,0,0,1,0,60523,home,34,20250329
2,0,1,0,0,0,1,0,52568,home,34,20250329
0,0,0,0,0,1,0,0,54598,home,34,20250329
1,1,1,0,0,0,0,0,68507,home,34,20250329
30,3,8,3,1,1,5,0,,home,34,20250329
3,2,1,1,0,2,0,0,66108,away,35,20250329
1,0,0,0,0,0,0,0,52121,away,35,20250329
5,3,2,3,0,1,0,0,65207,away,35,20250329
5,1,2,3,1,0,0,0,53123,away,35,20250329
1,1,0,0,0,0,0,0,51100,away,35,20250329
3,2,1,2,1,0,1,0,69102,away,35,20250329
3,0,0,0,0,0,0,0,69100,away,35,20250329
4,0,3,2,0,0,1,0,79109,away,35,20250329
3,1,0,0,0,2,0,0,68110,away,35,20250329
3,0,1,1,0,1,0,0,76290,away,35,20250329
1,1,0,0,0,0,0,1,52103,away,35,20250329
3,1,0,0,0,1,1,0,79365,away,35,20250329
1,0,1,0,0,0,0,0,52154,away,35,20250329
3,2,1,0,0,1,2,0,62415,away,35,20250329
0,0,0,0,0,0,0,0,51526,away,35,20250329
0,0,0,0,0,0,0,0,55167,away,35,20250329
39,14,12,12,2,8,5,1,,away,35,20250329
2,0,0,0,0,1,2,0,62907,home,35,20250329
1,0,0,0,0,0,0,0,50903,home,35,20250329
4,0,0,0,0,0,0,0,51907,home,35,20250329
3,1,2,0,0,0,1,0,77532,home,35,20250329
1,0,0,0,0,0,1,0,50996,home,35,20250329
4,1,2,2,1,0,0,0,54944,home,35,20250329
0,0,0,0,0,0,0,0,54904,home,35,20250329
3,0,0,0,0,0,1,0,79215,home,35,20250329
1,0,0,0,0,0,0,0,67905,home,35,20250329
4,0,0,0,0,0,2,0,63963,home,35,20250329
2,0,0,0,0,0,1,0,66965,home,35,20250329
2,0,1,0,0,0,0,0,69995,home,35,20250329
2,1,1,1,1,0,0,0,68912,home,35,20250329
2,0,0,0,0,0,1,0,62244,home,35,20250329
4,1,2,1,1,0,0,0,51344,home,35,20250329
35,4,8,4,3,1,9,0,,home,35,20250329
1,2,1,0,0,1,0,1,50458,away,36,20250330
1,0,0,0,0,1,0,0,61404,away,36,20250330
1,0,1,2,0,1,0,0,52415,away,36,20250330
2,0,0,0,0,0,1,0,54408,away,36,20250330
4,0,1,1,0,0,0,0,62404,away,36,20250330
4,0,1,0,0,0,0,0,74540,away,36,20250330
4,0,0,0,0,0,0,0,54400,away,36,20250330
4,0,0,0,0,0,2,0,52430,away,36,20250330
3,0,0,0,0,0,0,0,75125,away,36,20250330
3,0,0,0,0,0,0,0,62234,away,36,20250330
3,1,1,0,0,0,0,0,67449,away,36,20250330
30,3,5,3,0,3,3,1,,away,36,20250330
3,0,0,1,0,0,1,0,79231,home,36,20250330
3,0,0,0,0,1,1,0,78224,home,36,20250330
0,0,0,0,0,0,0,0,68362,home,36,20250330
4,1,2,1,1,0,1,0,63123,home,36,20250330
4,0,0,0,0,0,1,0,55208,home,36,20250330
4,0,0,0,0,0,1,0,76232,home,36,20250330
3,0,0,0,0,0,1,0,66112,home,36,20250330
1,0,0,0,0,0,0,0,63257,home,36,20250330
2,0,0,0,0,1,1,0,50208,home,36,20250330
2,1,1,0,0,0,0,0,64468,home,36,20250330
1,0,0,0,0,0,1,0,53554,home,36,20250330
0,0,0,0,0,0,0,0,66928,home,36,20250330
3,0,1,0,0,0,0,0,67207,home,36,20250330
30,2,4,2,1,2,8,0,,home,36,20250330
4,0,0,1,0,1,2,0,67025,away,37,20250330
4,0,0,0,0,0,1,0,68050,away,37,20250330
1,0,1,0,0,0,0,0,78548,away,37,20250330
0,0,0,0,0,1,0,0,50054,away,37,20250330
4,0,1,1,0,1,0,0,79240,away,37,20250330
4,0,1,0,0,0,0,0,64004,away,37,20250330
0,0,0,0,0,0,0,0,51007,away,37,20250330
1,0,0,0,0,0,1,0,67006,away,37,20250330
2,1,0,0,0,3,0,0,79402,away,37,20250330
0,0,0,0,0,0,0,0,51003,away,37,20250330
5,0,1,0,0,0,3,0,64007,away,37,20250330
4,1,1,0,0,1,2,0,76313,away,37,20250330
0,0,0,0,0,0,0,0,68089,away,37,20250330
4,2,1,2,0,0,0,0,64504,away,37,20250330
4,0,1,0,0,0,1,0,64166,away,37,20250330
37,4,7,4,0,7,10,0,,away,37,20250330
4,0,2,0,0,1,1,0,78513,home,37,20250330
5,0,1,0,0,0,2,0,50150,home,37,20250330
4,1,1,1,1,1,1,0,51551,home,37,20250330
4,0,1,1,0,0,1,0,54529,home,37,20250330
3,1,0,0,0,2,1,0,52591,home,37,20250330
3,0,1,0,0,1,0,0,77564,home,37,20250330
0,1,0,0,0,0,0,0,68205,home,37,20250330
3,0,0,0,0,0,1,0,68518,home,37,20250330
1,0,0,0,0,0,0,0,61102,home,37,20250330
3,0,0,0,0,0,1,0,54598,home,37,20250330
1,0,1,1,0,0,0,0,60523,home,37,20250330
1,0,1,1,0,0,0,0,52568,home,37,20250330
5,1,2,0,0,0,1,0,68507,home,37,20250330
37,4,10,4,1,5,9,0,,home,37,20250330
5,1,2,1,0,0,0,0,50854,away,39,20250330
3,2,0,0,0,1,1,1,54812,away,39,20250330
4,1,2,1,0,0,0,0,53827,away,39,20250330
2,1,1,2,1,2,0,0,62895,away,39,20250330
1,1,0,0,0,0,0,0,66864,away,39,20250330
4,1,0,1,0,1,0,0,67893,away,39,20250330
2,0,0,0,0,1,1,0,51868,away,39,20250330
